visit_id,script_url,top_level_url,symbol,operation,value,arguments,time_stamp,context_id,temp
1,https://ssl.google-analytics.com/ga.js,https://www.berkeley.edu/,window.document.cookie,set,"__utmz=41573937.1588206754.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); path=/; expires=Thu, 29 Oct 2020 12:32:34 GMT; domain=berkeley.edu;",,2020-04-30T00:32:34.517Z,1,google-analytics
1,https://ssl.google-analytics.com/ga.js,https://www.berkeley.edu/,window.document.cookie,set,"__utmv=; path=/; expires=Thu, 30 Apr 2020 00:32:34 GMT; domain=berkeley.edu;",,2020-04-30T00:32:34.518Z,1,google-analytics
1,https://ssl.google-analytics.com/ga.js,https://www.berkeley.edu/,window.document.cookie,get,__utma=41573937.1333442691.1588206754.1588206754.1588206754.1; __utmc=41573937; __utmz=41573937.1588206754.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmt=1; __utmb=41573937.1.10.1588206754,,2020-04-30T00:32:34.518Z,1,google-analytics
1,https://ssl.google-analytics.com/ga.js,https://www.berkeley.edu/,window.document.cookie,get,__utma=41573937.1333442691.1588206754.1588206754.1588206754.1; __utmc=41573937; __utmz=41573937.1588206754.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmt=1; __utmb=41573937.1.10.1588206754,,2020-04-30T00:32:34.518Z,1,google-analytics
1,https://ssl.google-analytics.com/ga.js,https://www.berkeley.edu/,window.document.cookie,get,__utma=41573937.1333442691.1588206754.1588206754.1588206754.1; __utmc=41573937; __utmz=41573937.1588206754.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmt=1; __utmb=41573937.1.10.1588206754,,2020-04-30T00:32:34.518Z,1,google-analytics
1,https://ssl.google-analytics.com/ga.js,https://www.berkeley.edu/,window.document.cookie,get,__utma=41573937.1333442691.1588206754.1588206754.1588206754.1; __utmc=41573937; __utmz=41573937.1588206754.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmt=1; __utmb=41573937.1.10.1588206754,,2020-04-30T00:32:34.519Z,1,google-analytics
1,https://ssl.google-analytics.com/ga.js,https://www.berkeley.edu/,window.document.cookie,get,__utma=41573937.1333442691.1588206754.1588206754.1588206754.1; __utmc=41573937; __utmz=41573937.1588206754.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmt=1; __utmb=41573937.1.10.1588206754,,2020-04-30T00:32:34.519Z,1,google-analytics
1,https://connect.facebook.net/en_UK/all.js,https://www.berkeley.edu/,window.navigator.userAgent,get,Mozilla/5.0 (X11; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0,,2020-04-30T00:32:34.519Z,1,facebook
1,https://siteimproveanalytics.com/js/siteanalyze_8343.js,https://www.berkeley.edu/,window.document.referrer,get,,,2020-04-30T00:32:34.520Z,1,com/js/siteanalyze_8343
1,https://siteimproveanalytics.com/js/siteanalyze_8343.js,https://www.berkeley.edu/,window.document.referrer,get,,,2020-04-30T00:32:34.521Z,1,com/js/siteanalyze_8343
1,https://siteimproveanalytics.com/js/siteanalyze_8343.js,https://www.berkeley.edu/,window.document.cookie,get,__utma=41573937.1333442691.1588206754.1588206754.1588206754.1; __utmc=41573937; __utmz=41573937.1588206754.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmt=1; __utmb=41573937.1.10.1588206754,,2020-04-30T00:32:34.521Z,1,com/js/siteanalyze_8343
1,https://siteimproveanalytics.com/js/siteanalyze_8343.js,https://www.berkeley.edu/,window.document.cookie,get,__utma=41573937.1333442691.1588206754.1588206754.1588206754.1; __utmc=41573937; __utmz=41573937.1588206754.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmt=1; __utmb=41573937.1.10.1588206754,,2020-04-30T00:32:34.521Z,1,com/js/siteanalyze_8343
1,https://siteimproveanalytics.com/js/siteanalyze_8343.js,https://www.berkeley.edu/,window.document.cookie,get,__utma=41573937.1333442691.1588206754.1588206754.1588206754.1; __utmc=41573937; __utmz=41573937.1588206754.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmt=1; __utmb=41573937.1.10.1588206754,,2020-04-30T00:32:34.521Z,1,com/js/siteanalyze_8343
1,https://siteimproveanalytics.com/js/siteanalyze_8343.js,https://www.berkeley.edu/,window.document.cookie,get,__utma=41573937.1333442691.1588206754.1588206754.1588206754.1; __utmc=41573937; __utmz=41573937.1588206754.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmt=1; __utmb=41573937.1.10.1588206754,,2020-04-30T00:32:34.524Z,1,com/js/siteanalyze_8343
1,https://siteimproveanalytics.com/js/siteanalyze_8343.js,https://www.berkeley.edu/,window.document.cookie,get,__utma=41573937.1333442691.1588206754.1588206754.1588206754.1; __utmc=41573937; __utmz=41573937.1588206754.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmt=1; __utmb=41573937.1.10.1588206754,,2020-04-30T00:32:34.524Z,1,com/js/siteanalyze_8343
1,https://siteimproveanalytics.com/js/siteanalyze_8343.js,https://www.berkeley.edu/,window.document.cookie,get,__utma=41573937.1333442691.1588206754.1588206754.1588206754.1; __utmc=41573937; __utmz=41573937.1588206754.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmt=1; __utmb=41573937.1.10.1588206754,,2020-04-30T00:32:34.525Z,1,com/js/siteanalyze_8343
1,https://siteimproveanalytics.com/js/siteanalyze_8343.js,https://www.berkeley.edu/,window.document.cookie,set,"nmstat=1588206815313; expires=Wed, 25 Jan 2023 00:32:34 GMT; path=/; domain=www.berkeley.edu; samesite=lax",,2020-04-30T00:32:34.525Z,1,com/js/siteanalyze_8343
1,https://s.ytimg.com/yts/jsbin/www-widgetapi-vflrtdDSb/www-widgetapi.js,https://www.berkeley.edu/,window.navigator.userAgent,get,Mozilla/5.0 (X11; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0,,2020-04-30T00:32:34.525Z,1,ytimg
1,https://s.ytimg.com/yts/jsbin/www-widgetapi-vflrtdDSb/www-widgetapi.js,https://www.berkeley.edu/,window.localStorage,get,{},,2020-04-30T00:32:34.525Z,1,ytimg
1,https://s.ytimg.com/yts/jsbin/www-widgetapi-vflrtdDSb/www-widgetapi.js,https://www.berkeley.edu/,window.Storage.setItem,call,,"[""__sak"",""1""]",2020-04-30T00:32:34.526Z,1,ytimg
1,https://s.ytimg.com/yts/jsbin/www-widgetapi-vflrtdDSb/www-widgetapi.js,https://www.berkeley.edu/,window.Storage.removeItem,call,,"[""__sak""]",2020-04-30T00:32:34.527Z,1,ytimg
1,https://connect.facebook.net/en_US/all.js?hash=8265fc6d75951002b9f18822d4fb9aec,https://www.berkeley.edu/,window.name,get,,,2020-04-30T00:32:34.528Z,1,facebook
1,https://connect.facebook.net/en_US/all.js?hash=8265fc6d75951002b9f18822d4fb9aec,https://www.berkeley.edu/,window.name,get,,,2020-04-30T00:32:34.528Z,1,facebook
1,https://connect.facebook.net/en_US/all.js?hash=8265fc6d75951002b9f18822d4fb9aec,https://www.berkeley.edu/,window.navigator.userAgent,get,Mozilla/5.0 (X11; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0,,2020-04-30T00:32:34.528Z,1,facebook
1,https://connect.facebook.net/en_US/all.js?hash=8265fc6d75951002b9f18822d4fb9aec,https://www.berkeley.edu/,window.document.cookie,get,__utma=41573937.1333442691.1588206754.1588206754.1588206754.1; __utmc=41573937; __utmz=41573937.1588206754.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmt=1; __utmb=41573937.1.10.1588206754; nmstat=1588206815313,,2020-04-30T00:32:34.528Z,1,facebook
1,https://connect.facebook.net/en_US/all.js?hash=8265fc6d75951002b9f18822d4fb9aec,https://www.berkeley.edu/,window.document.referrer,get,,,2020-04-30T00:32:34.528Z,1,facebook
1,https://connect.facebook.net/en_US/all.js?hash=8265fc6d75951002b9f18822d4fb9aec,https://www.berkeley.edu/,window.localStorage,get,{},,2020-04-30T00:32:34.529Z,1,facebook
1,https://connect.facebook.net/en_US/all.js?hash=8265fc6d75951002b9f18822d4fb9aec,https://www.berkeley.edu/,window.Storage.setItem,call,,"[""__test__1588206754401"",""""]",2020-04-30T00:32:34.530Z,1,facebook
1,https://connect.facebook.net/en_US/all.js?hash=8265fc6d75951002b9f18822d4fb9aec,https://www.berkeley.edu/,window.Storage.removeItem,call,,"[""__test__1588206754401""]",2020-04-30T00:32:34.530Z,1,facebook
1,https://connect.facebook.net/en_US/all.js?hash=8265fc6d75951002b9f18822d4fb9aec,https://www.berkeley.edu/,window.Storage.getItem,call,,"[""fblst_290984014442671""]",2020-04-30T00:32:34.530Z,1,facebook
1,https://connect.facebook.net/en_US/all.js?hash=8265fc6d75951002b9f18822d4fb9aec,https://www.berkeley.edu/,window.localStorage,get,{},,2020-04-30T00:32:34.707Z,1,facebook
1,https://connect.facebook.net/en_US/all.js?hash=8265fc6d75951002b9f18822d4fb9aec,https://www.berkeley.edu/,window.Storage.removeItem,call,,"[""fblst_290984014442671""]",2020-04-30T00:32:34.707Z,1,facebook
2,https://www.google-analytics.com/analytics.js,https://diversity.berkeley.edu/,window.document.referrer,get,,,2020-04-30T00:32:58.349Z,1,google-analytics
2,https://www.google-analytics.com/analytics.js,https://diversity.berkeley.edu/,window.document.referrer,get,,,2020-04-30T00:32:58.350Z,1,google-analytics
2,https://www.google-analytics.com/analytics.js,https://diversity.berkeley.edu/,window.screen.colorDepth,get,24,,2020-04-30T00:32:58.350Z,1,google-analytics
2,https://www.google-analytics.com/analytics.js,https://diversity.berkeley.edu/,window.navigator.plugins[Shockwave Flash].name,get,Shockwave Flash,,2020-04-30T00:32:58.350Z,1,google-analytics
2,https://www.google-analytics.com/analytics.js,https://diversity.berkeley.edu/,window.navigator.plugins[Shockwave Flash].description,get,Shockwave Flash 32.0 r0,,2020-04-30T00:32:58.351Z,1,google-analytics
2,https://www.google-analytics.com/analytics.js,https://diversity.berkeley.edu/,window.navigator.language,get,en-US,,2020-04-30T00:32:58.351Z,1,google-analytics
2,https://www.google-analytics.com/analytics.js,https://diversity.berkeley.edu/,window.document.cookie,get,__utma=41573937.1333442691.1588206754.1588206754.1588206754.1; __utmc=41573937; __utmz=41573937.1588206754.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmt=1; __utmb=41573937.1.10.1588206754; has_js=1,,2020-04-30T00:32:58.351Z,1,google-analytics
2,https://www.google-analytics.com/analytics.js,https://diversity.berkeley.edu/,window.document.cookie,get,__utma=41573937.1333442691.1588206754.1588206754.1588206754.1; __utmc=41573937; __utmz=41573937.1588206754.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmt=1; __utmb=41573937.1.10.1588206754; has_js=1,,2020-04-30T00:32:58.352Z,1,google-analytics
2,https://www.google-analytics.com/analytics.js,https://diversity.berkeley.edu/,window.document.cookie,get,__utma=41573937.1333442691.1588206754.1588206754.1588206754.1; __utmc=41573937; __utmz=41573937.1588206754.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmt=1; __utmb=41573937.1.10.1588206754; has_js=1,,2020-04-30T00:32:58.353Z,1,google-analytics
2,https://www.google-analytics.com/analytics.js,https://diversity.berkeley.edu/,window.document.cookie,get,__utma=41573937.1333442691.1588206754.1588206754.1588206754.1; __utmc=41573937; __utmz=41573937.1588206754.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmt=1; __utmb=41573937.1.10.1588206754; has_js=1,,2020-04-30T00:32:58.354Z,1,google-analytics
2,https://www.google-analytics.com/analytics.js,https://diversity.berkeley.edu/,window.navigator.userAgent,get,Mozilla/5.0 (X11; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0,,2020-04-30T00:32:58.354Z,1,google-analytics
