visit_id,script_url,top_level_url,symbol,operation,value,arguments,time_stamp,context_id,temp
11,https://ssl.google-analytics.com/ga.js,https://www.berkeley.edu/,window.document.cookie,get,__utma=41573937.562757510.1588206148.1588206148.1588206148.1; __utmb=41573937.0.10.1588206148; __utmc=41573937; __utmz=41573937.1588206148.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none),,2020-04-30T00:22:28.357Z,3,google-analytics
11,https://ssl.google-analytics.com/ga.js,https://www.berkeley.edu/,window.document.cookie,get,__utma=41573937.562757510.1588206148.1588206148.1588206148.1; __utmb=41573937.0.10.1588206148; __utmc=41573937; __utmz=41573937.1588206148.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none),,2020-04-30T00:22:28.357Z,3,google-analytics
11,https://ssl.google-analytics.com/ga.js,https://www.berkeley.edu/,window.navigator.plugins[Shockwave Flash].name,get,Shockwave Flash,,2020-04-30T00:22:28.358Z,3,google-analytics
11,https://ssl.google-analytics.com/ga.js,https://www.berkeley.edu/,window.navigator.plugins[Shockwave Flash].description,get,Shockwave Flash 32.0 r0,,2020-04-30T00:22:28.358Z,3,google-analytics
11,https://ssl.google-analytics.com/ga.js,https://www.berkeley.edu/,window.document.cookie,get,__utma=41573937.562757510.1588206148.1588206148.1588206148.1; __utmb=41573937.0.10.1588206148; __utmc=41573937; __utmz=41573937.1588206148.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none),,2020-04-30T00:22:28.359Z,3,google-analytics
11,https://ssl.google-analytics.com/ga.js,https://www.berkeley.edu/,window.navigator.userAgent,get,Mozilla/5.0 (X11; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0,,2020-04-30T00:22:28.359Z,3,google-analytics
11,https://ssl.google-analytics.com/ga.js,https://www.berkeley.edu/,window.document.cookie,set,"__utmt=1; path=/; expires=Thu, 30 Apr 2020 00:32:28 GMT; domain=berkeley.edu;",,2020-04-30T00:22:28.360Z,3,google-analytics
11,https://ssl.google-analytics.com/ga.js,https://www.berkeley.edu/,window.document.cookie,get,__utma=41573937.562757510.1588206148.1588206148.1588206148.1; __utmb=41573937.0.10.1588206148; __utmc=41573937; __utmz=41573937.1588206148.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmt=1,,2020-04-30T00:22:28.360Z,3,google-analytics
11,https://ssl.google-analytics.com/ga.js,https://www.berkeley.edu/,window.navigator.userAgent,get,Mozilla/5.0 (X11; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0,,2020-04-30T00:22:28.361Z,3,google-analytics
11,https://ssl.google-analytics.com/ga.js,https://www.berkeley.edu/,window.document.cookie,get,__utma=41573937.562757510.1588206148.1588206148.1588206148.1; __utmb=41573937.0.10.1588206148; __utmc=41573937; __utmz=41573937.1588206148.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmt=1,,2020-04-30T00:22:28.361Z,3,google-analytics
11,https://ssl.google-analytics.com/ga.js,https://www.berkeley.edu/,window.navigator.userAgent,get,Mozilla/5.0 (X11; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0,,2020-04-30T00:22:28.361Z,3,google-analytics
11,https://ssl.google-analytics.com/ga.js,https://www.berkeley.edu/,window.document.cookie,set,"__utma=41573937.562757510.1588206148.1588206148.1588206148.1; path=/; expires=Sat, 30 Apr 2022 00:22:28 GMT; domain=berkeley.edu;",,2020-04-30T00:22:28.362Z,3,google-analytics
11,https://ssl.google-analytics.com/ga.js,https://www.berkeley.edu/,window.navigator.userAgent,get,Mozilla/5.0 (X11; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0,,2020-04-30T00:22:28.362Z,3,google-analytics
11,https://ssl.google-analytics.com/ga.js,https://www.berkeley.edu/,window.document.cookie,set,"__utmb=41573937.1.10.1588206148; path=/; expires=Thu, 30 Apr 2020 00:52:28 GMT; domain=berkeley.edu;",,2020-04-30T00:22:28.363Z,3,google-analytics
11,https://ssl.google-analytics.com/ga.js,https://www.berkeley.edu/,window.navigator.userAgent,get,Mozilla/5.0 (X11; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0,,2020-04-30T00:22:28.363Z,3,google-analytics
11,https://ssl.google-analytics.com/ga.js,https://www.berkeley.edu/,window.document.cookie,set,__utmc=41573937; path=/; domain=berkeley.edu;,,2020-04-30T00:22:28.363Z,3,google-analytics
11,https://ssl.google-analytics.com/ga.js,https://www.berkeley.edu/,window.navigator.userAgent,get,Mozilla/5.0 (X11; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0,,2020-04-30T00:22:28.364Z,3,google-analytics
11,https://ssl.google-analytics.com/ga.js,https://www.berkeley.edu/,window.document.cookie,set,"__utmz=41573937.1588206148.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); path=/; expires=Thu, 29 Oct 2020 12:22:28 GMT; domain=berkeley.edu;",,2020-04-30T00:22:28.364Z,3,google-analytics
11,https://ssl.google-analytics.com/ga.js,https://www.berkeley.edu/,window.document.cookie,set,"__utmv=; path=/; expires=Thu, 30 Apr 2020 00:22:28 GMT; domain=berkeley.edu;",,2020-04-30T00:22:28.364Z,3,google-analytics
11,https://ssl.google-analytics.com/ga.js,https://www.berkeley.edu/,window.document.cookie,get,__utma=41573937.562757510.1588206148.1588206148.1588206148.1; __utmc=41573937; __utmz=41573937.1588206148.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmt=1; __utmb=41573937.1.10.1588206148,,2020-04-30T00:22:28.365Z,3,google-analytics
11,https://ssl.google-analytics.com/ga.js,https://www.berkeley.edu/,window.document.cookie,get,__utma=41573937.562757510.1588206148.1588206148.1588206148.1; __utmc=41573937; __utmz=41573937.1588206148.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmt=1; __utmb=41573937.1.10.1588206148,,2020-04-30T00:22:28.365Z,3,google-analytics
11,https://ssl.google-analytics.com/ga.js,https://www.berkeley.edu/,window.document.cookie,get,__utma=41573937.562757510.1588206148.1588206148.1588206148.1; __utmc=41573937; __utmz=41573937.1588206148.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmt=1; __utmb=41573937.1.10.1588206148,,2020-04-30T00:22:28.366Z,3,google-analytics
11,https://ssl.google-analytics.com/ga.js,https://www.berkeley.edu/,window.document.cookie,get,__utma=41573937.562757510.1588206148.1588206148.1588206148.1; __utmc=41573937; __utmz=41573937.1588206148.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmt=1; __utmb=41573937.1.10.1588206148,,2020-04-30T00:22:28.366Z,3,google-analytics
11,https://ssl.google-analytics.com/ga.js,https://www.berkeley.edu/,window.document.cookie,get,__utma=41573937.562757510.1588206148.1588206148.1588206148.1; __utmc=41573937; __utmz=41573937.1588206148.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmt=1; __utmb=41573937.1.10.1588206148,,2020-04-30T00:22:28.366Z,3,google-analytics
11,https://siteimproveanalytics.com/js/siteanalyze_8343.js,https://www.berkeley.edu/,window.document.cookie,get,__utma=41573937.562757510.1588206148.1588206148.1588206148.1; __utmc=41573937; __utmz=41573937.1588206148.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmt=1; __utmb=41573937.1.10.1588206148,,2020-04-30T00:22:28.367Z,3,com/js/siteanalyze_8343
11,https://siteimproveanalytics.com/js/siteanalyze_8343.js,https://www.berkeley.edu/,window.document.cookie,get,__utma=41573937.562757510.1588206148.1588206148.1588206148.1; __utmc=41573937; __utmz=41573937.1588206148.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmt=1; __utmb=41573937.1.10.1588206148,,2020-04-30T00:22:28.368Z,3,com/js/siteanalyze_8343
11,https://siteimproveanalytics.com/js/siteanalyze_8343.js,https://www.berkeley.edu/,window.document.cookie,get,__utma=41573937.562757510.1588206148.1588206148.1588206148.1; __utmc=41573937; __utmz=41573937.1588206148.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmt=1; __utmb=41573937.1.10.1588206148,,2020-04-30T00:22:28.368Z,3,com/js/siteanalyze_8343
11,https://siteimproveanalytics.com/js/siteanalyze_8343.js,https://www.berkeley.edu/,window.document.cookie,get,__utma=41573937.562757510.1588206148.1588206148.1588206148.1; __utmc=41573937; __utmz=41573937.1588206148.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmt=1; __utmb=41573937.1.10.1588206148,,2020-04-30T00:22:28.368Z,3,com/js/siteanalyze_8343
11,https://siteimproveanalytics.com/js/siteanalyze_8343.js,https://www.berkeley.edu/,window.document.cookie,get,__utma=41573937.562757510.1588206148.1588206148.1588206148.1; __utmc=41573937; __utmz=41573937.1588206148.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmt=1; __utmb=41573937.1.10.1588206148,,2020-04-30T00:22:28.368Z,3,com/js/siteanalyze_8343
11,https://siteimproveanalytics.com/js/siteanalyze_8343.js,https://www.berkeley.edu/,window.document.cookie,get,__utma=41573937.562757510.1588206148.1588206148.1588206148.1; __utmc=41573937; __utmz=41573937.1588206148.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmt=1; __utmb=41573937.1.10.1588206148,,2020-04-30T00:22:28.369Z,3,com/js/siteanalyze_8343
11,https://siteimproveanalytics.com/js/siteanalyze_8343.js,https://www.berkeley.edu/,window.document.cookie,set,"nmstat=1588206247067; expires=Wed, 25 Jan 2023 00:22:28 GMT; path=/; domain=www.berkeley.edu; samesite=lax",,2020-04-30T00:22:28.370Z,3,com/js/siteanalyze_8343
11,https://connect.facebook.net/en_UK/all.js,https://www.berkeley.edu/,window.navigator.userAgent,get,Mozilla/5.0 (X11; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0,,2020-04-30T00:22:28.370Z,3,facebook
11,https://s.ytimg.com/yts/jsbin/www-widgetapi-vflrtdDSb/www-widgetapi.js,https://www.berkeley.edu/,window.navigator.userAgent,get,Mozilla/5.0 (X11; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0,,2020-04-30T00:22:28.720Z,3,ytimg
11,https://s.ytimg.com/yts/jsbin/www-widgetapi-vflrtdDSb/www-widgetapi.js,https://www.berkeley.edu/,window.localStorage,get,{},,2020-04-30T00:22:28.721Z,3,ytimg
11,https://s.ytimg.com/yts/jsbin/www-widgetapi-vflrtdDSb/www-widgetapi.js,https://www.berkeley.edu/,window.Storage.setItem,call,,"[""__sak"",""1""]",2020-04-30T00:22:28.721Z,3,ytimg
11,https://s.ytimg.com/yts/jsbin/www-widgetapi-vflrtdDSb/www-widgetapi.js,https://www.berkeley.edu/,window.Storage.removeItem,call,,"[""__sak""]",2020-04-30T00:22:28.721Z,3,ytimg
11,https://connect.facebook.net/en_US/all.js?hash=8265fc6d75951002b9f18822d4fb9aec,https://www.berkeley.edu/,window.name,get,,,2020-04-30T00:22:28.722Z,3,facebook
11,https://connect.facebook.net/en_US/all.js?hash=8265fc6d75951002b9f18822d4fb9aec,https://www.berkeley.edu/,window.name,get,,,2020-04-30T00:22:28.722Z,3,facebook
11,https://connect.facebook.net/en_US/all.js?hash=8265fc6d75951002b9f18822d4fb9aec,https://www.berkeley.edu/,window.navigator.userAgent,get,Mozilla/5.0 (X11; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0,,2020-04-30T00:22:28.722Z,3,facebook
11,https://connect.facebook.net/en_US/all.js?hash=8265fc6d75951002b9f18822d4fb9aec,https://www.berkeley.edu/,window.document.cookie,get,__utma=41573937.562757510.1588206148.1588206148.1588206148.1; __utmc=41573937; __utmz=41573937.1588206148.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmt=1; __utmb=41573937.1.10.1588206148; nmstat=1588206247067,,2020-04-30T00:22:28.723Z,3,facebook
11,https://connect.facebook.net/en_US/all.js?hash=8265fc6d75951002b9f18822d4fb9aec,https://www.berkeley.edu/,window.document.referrer,get,,,2020-04-30T00:22:28.723Z,3,facebook
11,https://connect.facebook.net/en_US/all.js?hash=8265fc6d75951002b9f18822d4fb9aec,https://www.berkeley.edu/,window.localStorage,get,{},,2020-04-30T00:22:28.723Z,3,facebook
11,https://connect.facebook.net/en_US/all.js?hash=8265fc6d75951002b9f18822d4fb9aec,https://www.berkeley.edu/,window.Storage.setItem,call,,"[""__test__1588206148620"",""""]",2020-04-30T00:22:28.723Z,3,facebook
11,https://connect.facebook.net/en_US/all.js?hash=8265fc6d75951002b9f18822d4fb9aec,https://www.berkeley.edu/,window.Storage.removeItem,call,,"[""__test__1588206148620""]",2020-04-30T00:22:28.724Z,3,facebook
11,https://connect.facebook.net/en_US/all.js?hash=8265fc6d75951002b9f18822d4fb9aec,https://www.berkeley.edu/,window.Storage.getItem,call,,"[""fblst_290984014442671""]",2020-04-30T00:22:28.724Z,3,facebook
11,https://connect.facebook.net/en_US/all.js?hash=8265fc6d75951002b9f18822d4fb9aec,https://www.berkeley.edu/,window.localStorage,get,{},,2020-04-30T00:22:28.889Z,3,facebook
11,https://connect.facebook.net/en_US/all.js?hash=8265fc6d75951002b9f18822d4fb9aec,https://www.berkeley.edu/,window.Storage.removeItem,call,,"[""fblst_290984014442671""]",2020-04-30T00:22:28.889Z,3,facebook
12,https://www.google-analytics.com/analytics.js,https://diversity.berkeley.edu/,window.document.referrer,get,,,2020-04-30T00:22:53.814Z,3,google-analytics
12,https://www.google-analytics.com/analytics.js,https://diversity.berkeley.edu/,window.document.referrer,get,,,2020-04-30T00:22:53.815Z,3,google-analytics
12,https://www.google-analytics.com/analytics.js,https://diversity.berkeley.edu/,window.screen.colorDepth,get,24,,2020-04-30T00:22:53.816Z,3,google-analytics
12,https://www.google-analytics.com/analytics.js,https://diversity.berkeley.edu/,window.navigator.plugins[Shockwave Flash].name,get,Shockwave Flash,,2020-04-30T00:22:53.816Z,3,google-analytics
12,https://www.google-analytics.com/analytics.js,https://diversity.berkeley.edu/,window.navigator.plugins[Shockwave Flash].description,get,Shockwave Flash 32.0 r0,,2020-04-30T00:22:53.816Z,3,google-analytics
12,https://www.google-analytics.com/analytics.js,https://diversity.berkeley.edu/,window.navigator.language,get,en-US,,2020-04-30T00:22:53.817Z,3,google-analytics
12,https://www.google-analytics.com/analytics.js,https://diversity.berkeley.edu/,window.document.cookie,get,__utma=41573937.562757510.1588206148.1588206148.1588206148.1; __utmc=41573937; __utmz=41573937.1588206148.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmt=1; __utmb=41573937.1.10.1588206148; has_js=1,,2020-04-30T00:22:53.818Z,3,google-analytics
12,https://www.google-analytics.com/analytics.js,https://diversity.berkeley.edu/,window.document.cookie,get,__utma=41573937.562757510.1588206148.1588206148.1588206148.1; __utmc=41573937; __utmz=41573937.1588206148.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmt=1; __utmb=41573937.1.10.1588206148; has_js=1,,2020-04-30T00:22:53.818Z,3,google-analytics
12,https://www.google-analytics.com/analytics.js,https://diversity.berkeley.edu/,window.document.cookie,get,__utma=41573937.562757510.1588206148.1588206148.1588206148.1; __utmc=41573937; __utmz=41573937.1588206148.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmt=1; __utmb=41573937.1.10.1588206148; has_js=1,,2020-04-30T00:22:53.819Z,3,google-analytics
12,https://www.google-analytics.com/analytics.js,https://diversity.berkeley.edu/,window.document.cookie,get,__utma=41573937.562757510.1588206148.1588206148.1588206148.1; __utmc=41573937; __utmz=41573937.1588206148.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmt=1; __utmb=41573937.1.10.1588206148; has_js=1,,2020-04-30T00:22:53.820Z,3,google-analytics
12,https://www.google-analytics.com/analytics.js,https://diversity.berkeley.edu/,window.navigator.userAgent,get,Mozilla/5.0 (X11; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0,,2020-04-30T00:22:53.820Z,3,google-analytics
12,https://www.google-analytics.com/analytics.js,https://diversity.berkeley.edu/,window.document.cookie,get,__utma=41573937.562757510.1588206148.1588206148.1588206148.1; __utmc=41573937; __utmz=41573937.1588206148.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmt=1; __utmb=41573937.1.10.1588206148; has_js=1,,2020-04-30T00:22:53.820Z,3,google-analytics
12,https://www.google-analytics.com/analytics.js,https://diversity.berkeley.edu/,window.document.cookie,get,__utma=41573937.562757510.1588206148.1588206148.1588206148.1; __utmc=41573937; __utmz=41573937.1588206148.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmt=1; __utmb=41573937.1.10.1588206148; has_js=1,,2020-04-30T00:22:53.821Z,3,google-analytics
12,https://www.google-analytics.com/analytics.js,https://diversity.berkeley.edu/,window.document.referrer,get,,,2020-04-30T00:22:53.821Z,3,google-analytics
12,https://www.google-analytics.com/analytics.js,https://diversity.berkeley.edu/,window.document.cookie,get,__utma=41573937.562757510.1588206148.1588206148.1588206148.1; __utmc=41573937; __utmz=41573937.1588206148.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmt=1; __utmb=41573937.1.10.1588206148; has_js=1,,2020-04-30T00:22:53.821Z,3,google-analytics
12,https://www.google-analytics.com/analytics.js,https://diversity.berkeley.edu/,window.document.cookie,get,__utma=41573937.562757510.1588206148.1588206148.1588206148.1; __utmc=41573937; __utmz=41573937.1588206148.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmt=1; __utmb=41573937.1.10.1588206148; has_js=1,,2020-04-30T00:22:53.822Z,3,google-analytics
12,https://www.google-analytics.com/analytics.js,https://diversity.berkeley.edu/,window.document.cookie,set,"_ga=GA1.2.562757510.1588206148; path=/; expires=Sat, 30 Apr 2022 00:22:53 GMT; domain=berkeley.edu;",,2020-04-30T00:22:53.822Z,3,google-analytics
12,https://www.google-analytics.com/analytics.js,https://diversity.berkeley.edu/,window.document.cookie,get,__utma=41573937.562757510.1588206148.1588206148.1588206148.1; __utmc=41573937; __utmz=41573937.1588206148.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmt=1; __utmb=41573937.1.10.1588206148; has_js=1; _ga=GA1.2.562757510.1588206148,,2020-04-30T00:22:53.822Z,3,google-analytics
12,https://www.google-analytics.com/analytics.js,https://diversity.berkeley.edu/,window.document.cookie,get,__utma=41573937.562757510.1588206148.1588206148.1588206148.1; __utmc=41573937; __utmz=41573937.1588206148.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmt=1; __utmb=41573937.1.10.1588206148; has_js=1; _ga=GA1.2.562757510.1588206148,,2020-04-30T00:22:53.823Z,3,google-analytics
12,https://www.google-analytics.com/analytics.js,https://diversity.berkeley.edu/,window.document.cookie,get,__utma=41573937.562757510.1588206148.1588206148.1588206148.1; __utmc=41573937; __utmz=41573937.1588206148.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmt=1; __utmb=41573937.1.10.1588206148; has_js=1; _ga=GA1.2.562757510.1588206148,,2020-04-30T00:22:53.823Z,3,google-analytics
12,https://www.google-analytics.com/analytics.js,https://diversity.berkeley.edu/,window.document.cookie,set,"_gid=GA1.2.2017137307.1588206174; path=/; expires=Fri, 01 May 2020 00:22:53 GMT; domain=berkeley.edu;",,2020-04-30T00:22:53.824Z,3,google-analytics
12,https://www.google-analytics.com/analytics.js,https://diversity.berkeley.edu/,window.document.cookie,get,__utma=41573937.562757510.1588206148.1588206148.1588206148.1; __utmc=41573937; __utmz=41573937.1588206148.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmt=1; __utmb=41573937.1.10.1588206148; has_js=1; _ga=GA1.2.562757510.1588206148; _gid=GA1.2.2017137307.1588206174,,2020-04-30T00:22:53.825Z,3,google-analytics
12,https://www.google-analytics.com/analytics.js,https://diversity.berkeley.edu/,window.document.cookie,get,__utma=41573937.562757510.1588206148.1588206148.1588206148.1; __utmc=41573937; __utmz=41573937.1588206148.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmt=1; __utmb=41573937.1.10.1588206148; has_js=1; _ga=GA1.2.562757510.1588206148; _gid=GA1.2.2017137307.1588206174,,2020-04-30T00:22:53.825Z,3,google-analytics
12,https://www.google-analytics.com/analytics.js,https://diversity.berkeley.edu/,window.document.cookie,get,__utma=41573937.562757510.1588206148.1588206148.1588206148.1; __utmc=41573937; __utmz=41573937.1588206148.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmt=1; __utmb=41573937.1.10.1588206148; has_js=1; _ga=GA1.2.562757510.1588206148; _gid=GA1.2.2017137307.1588206174,,2020-04-30T00:22:53.825Z,3,google-analytics
12,https://www.google-analytics.com/analytics.js,https://diversity.berkeley.edu/,window.document.cookie,get,__utma=41573937.562757510.1588206148.1588206148.1588206148.1; __utmc=41573937; __utmz=41573937.1588206148.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmt=1; __utmb=41573937.1.10.1588206148; has_js=1; _ga=GA1.2.562757510.1588206148; _gid=GA1.2.2017137307.1588206174,,2020-04-30T00:22:53.825Z,3,google-analytics
