visit_id,script_url,top_level_url,symbol,operation,value,arguments,time_stamp,context_id,temp
1,https://news.google.com/swg/_/ui/v1/serviceiframe?_=441134,https://www.nytimes.com/,window.navigator.userAgent,get,Mozilla/5.0 (X11; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0,,2020-04-28T14:10:33.867Z,1,google
1,https://news.google.com/swg/_/ui/v1/serviceiframe?_=441134,https://www.nytimes.com/,window.navigator.userAgent,get,Mozilla/5.0 (X11; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0,,2020-04-28T14:10:33.869Z,1,google
1,https://news.google.com/swg/_/ui/v1/serviceiframe?_=441134,https://www.nytimes.com/,window.navigator.userAgent,get,Mozilla/5.0 (X11; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0,,2020-04-28T14:10:33.870Z,1,google
1,https://news.google.com/swg/_/ui/v1/serviceiframe?_=441134,https://www.nytimes.com/,window.navigator.userAgent,get,Mozilla/5.0 (X11; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0,,2020-04-28T14:10:33.871Z,1,google
1,"https://www.gstatic.com/_/mss/boq-subscribewithgoogle/_/js/k=boq-subscribewithgoogle.SubscribewithgoogleClientUi.en_US.0b2LclyRn1U.es5.O/am=Ag/d=1/excm=_b,_tp,serviceiframeview/ed=1/dg=0/wt=2/ct=zgms/rs=ABXTjI7MfwrwZ1delbVOUkwPCy4_gcZ5cQ/m=_b,_tp",https://www.nytimes.com/,window.navigator.userAgent,get,Mozilla/5.0 (X11; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0,,2020-04-28T14:10:33.871Z,1,gstatic
1,"https://www.gstatic.com/_/mss/boq-subscribewithgoogle/_/js/k=boq-subscribewithgoogle.SubscribewithgoogleClientUi.en_US.0b2LclyRn1U.es5.O/am=Ag/d=1/excm=_b,_tp,serviceiframeview/ed=1/dg=0/wt=2/ct=zgms/rs=ABXTjI7MfwrwZ1delbVOUkwPCy4_gcZ5cQ/m=_b,_tp",https://www.nytimes.com/,window.navigator.userAgent,get,Mozilla/5.0 (X11; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0,,2020-04-28T14:10:33.871Z,1,gstatic
1,"https://www.gstatic.com/_/mss/boq-subscribewithgoogle/_/js/k=boq-subscribewithgoogle.SubscribewithgoogleClientUi.en_US.0b2LclyRn1U.es5.O/am=Ag/d=1/excm=_b,_tp,serviceiframeview/ed=1/dg=0/wt=2/ct=zgms/rs=ABXTjI7MfwrwZ1delbVOUkwPCy4_gcZ5cQ/m=_b,_tp",https://www.nytimes.com/,window.navigator.userAgent,get,Mozilla/5.0 (X11; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0,,2020-04-28T14:10:33.871Z,1,gstatic
1,"https://www.gstatic.com/_/mss/boq-subscribewithgoogle/_/js/k=boq-subscribewithgoogle.SubscribewithgoogleClientUi.en_US.0b2LclyRn1U.es5.O/am=Ag/d=1/excm=_b,_tp,serviceiframeview/ed=1/dg=0/wt=2/ct=zgms/rs=ABXTjI7MfwrwZ1delbVOUkwPCy4_gcZ5cQ/m=_b,_tp",https://www.nytimes.com/,window.navigator.userAgent,get,Mozilla/5.0 (X11; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0,,2020-04-28T14:10:33.871Z,1,gstatic
1,"https://www.gstatic.com/_/mss/boq-subscribewithgoogle/_/js/k=boq-subscribewithgoogle.SubscribewithgoogleClientUi.en_US.0b2LclyRn1U.es5.O/am=Ag/d=1/excm=_b,_tp,serviceiframeview/ed=1/dg=0/wt=2/ct=zgms/rs=ABXTjI7MfwrwZ1delbVOUkwPCy4_gcZ5cQ/m=_b,_tp",https://www.nytimes.com/,window.navigator.userAgent,get,Mozilla/5.0 (X11; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0,,2020-04-28T14:10:33.871Z,1,gstatic
1,"https://www.gstatic.com/_/mss/boq-subscribewithgoogle/_/js/k=boq-subscribewithgoogle.SubscribewithgoogleClientUi.en_US.0b2LclyRn1U.es5.O/am=Ag/d=1/excm=_b,_tp,serviceiframeview/ed=1/dg=0/wt=2/ct=zgms/rs=ABXTjI7MfwrwZ1delbVOUkwPCy4_gcZ5cQ/m=_b,_tp",https://www.nytimes.com/,window.navigator.userAgent,get,Mozilla/5.0 (X11; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0,,2020-04-28T14:10:33.872Z,1,gstatic
