visit_id,record_type,change_cause,host,name,value,time_stamp
2,added-or-changed,explicit,.www.webmd.com,__cfduid,d2ce3272f30f48823a41765a67c91c8b21587606122,2020-04-23T01:42:04.673Z
2,added-or-changed,explicit,.webmd.com,lrt_wrk,lrt1_cached_k8_worker_1_37Q_16_gdbp_false_k8_E_false_UC_false_UD_false_hvid_false,2020-04-23T01:42:04.674Z
2,added-or-changed,explicit,.webmd.com,gtinfo,"{""ct"":""columbus"",""c"":""Franklin"",""cc"":""39049"",""st"":""oh"",""sc"":""36"",""z"":""43230"",""lat"":""40.0446"",""lon"":""-82.8564"",""dma"":""535"",""cntr"":""usa"",""cntrc"":""840"",""tz"":null,""ci"":""3.12.123.145""}",2020-04-23T01:42:04.674Z
2,added-or-changed,explicit,.webmd.com,VisitorId,8a94970f-018b-4717-9e66-a7d41a060b05,2020-04-23T01:42:04.674Z
2,added-or-changed,explicit,.css.webmd.com,__cfduid,dbe36e58f46e609322b2421b0fda457001587606124,2020-04-23T01:42:04.861Z
2,added-or-changed,explicit,.js.webmd.com,__cfduid,d74e4e09108c3f87587caab3b90eec30b1587606124,2020-04-23T01:42:04.877Z
2,added-or-changed,explicit,.img.webmd.com,__cfduid,d02fa510cc5ed28109ba1e6fcb709bd601587606124,2020-04-23T01:42:04.971Z
2,added-or-changed,explicit,.webmd.com,test,cookie,2020-04-23T01:42:05.174Z
2,deleted,explicit,.webmd.com,test,cookie,2020-04-23T01:42:05.175Z
2,added-or-changed,explicit,.webmd.com,test,cookie,2020-04-23T01:42:05.176Z
2,deleted,explicit,.webmd.com,test,cookie,2020-04-23T01:42:05.177Z
2,added-or-changed,explicit,.webmd.com,test,cookie,2020-04-23T01:42:05.178Z
2,deleted,explicit,.webmd.com,test,cookie,2020-04-23T01:42:05.183Z
2,added-or-changed,explicit,.webmd.com,AMCV_16AD4362526701720A490D45%40AdobeOrg,1585540135%7CMCIDTS%7C18376%7CvVersion%7C4.4.0,2020-04-23T01:42:05.185Z
2,added-or-changed,explicit,www.webmd.com,mnet_session_depth,1%7C1587606125457,2020-04-23T01:42:05.497Z
2,added-or-changed,explicit,.webmd.com,mbox,check#true#1587606186,2020-04-23T01:42:05.682Z
2,deleted,overwrite,.webmd.com,mbox,check#true#1587606186|session#38f6428feff0463fbded95d7ae465d79#1587607986,2020-04-23T01:42:05.683Z
2,added-or-changed,explicit,.webmd.com,mbox,check#true#1587606186|session#38f6428feff0463fbded95d7ae465d79#1587607986,2020-04-23T01:42:05.683Z
2,added-or-changed,explicit,.webmd.com,cto_write_test,testWrite,2020-04-23T01:42:05.829Z
2,deleted,explicit,.webmd.com,cto_write_test,testWrite,2020-04-23T01:42:05.833Z
2,added-or-changed,explicit,.webmd.com,cto_write_test,testWrite,2020-04-23T01:42:05.840Z
2,deleted,explicit,.webmd.com,cto_write_test,testWrite,2020-04-23T01:42:05.841Z
2,added-or-changed,explicit,.webmd.com,ui,{%22vtime%22:26460102},2020-04-23T01:42:06.202Z
2,deleted,overwrite,.webmd.com,ui,{%22vtime%22:26460102%2C%22expmatch%22:1},2020-04-23T01:42:06.530Z
2,added-or-changed,explicit,.webmd.com,ui,{%22vtime%22:26460102%2C%22expmatch%22:1},2020-04-23T01:42:06.531Z
2,added-or-changed,explicit,.webmd.com,cto_tld_test,test,2020-04-23T01:42:06.594Z
2,deleted,explicit,.webmd.com,cto_tld_test,test,2020-04-23T01:42:06.600Z
2,added-or-changed,explicit,www.webmd.com,rdt_uuid,800c5269-1d04-4d85-801b-db9ec446981a,2020-04-23T01:42:06.911Z
2,added-or-changed,explicit,.webmd.com,_li_dcdm_c,.webmd.com,2020-04-23T01:42:07.063Z
2,added-or-changed,explicit,.webmd.com,_lc2_fpi,87ca8f4d258a--01e6jb60eqdywftw68ag294j8b,2020-04-23T01:42:07.066Z
2,added-or-changed,explicit,.webmd.com,notice_behavior,none,2020-04-23T01:42:07.256Z
2,added-or-changed,explicit,.webmd.com,_fbp,fb.1.1587606127950.420393297,2020-04-23T01:42:08.573Z
2,deleted,overwrite,.webmd.com,AMCV_16AD4362526701720A490D45%40AdobeOrg,1585540135%7CMCIDTS%7C18376%7CMCMID%7C34376883476045475072043091102005006625%7CvVersion%7C4.4.0,2020-04-23T01:42:08.872Z
2,added-or-changed,explicit,.webmd.com,AMCV_16AD4362526701720A490D45%40AdobeOrg,1585540135%7CMCIDTS%7C18376%7CMCMID%7C34376883476045475072043091102005006625%7CvVersion%7C4.4.0,2020-04-23T01:42:08.873Z
2,deleted,overwrite,.webmd.com,AMCV_16AD4362526701720A490D45%40AdobeOrg,1585540135%7CMCIDTS%7C18376%7CMCMID%7C34376883476045475072043091102005006625%7CMCAAMLH-1588210928%7C7%7CvVersion%7C4.4.0,2020-04-23T01:42:08.874Z
2,added-or-changed,explicit,.webmd.com,AMCV_16AD4362526701720A490D45%40AdobeOrg,1585540135%7CMCIDTS%7C18376%7CMCMID%7C34376883476045475072043091102005006625%7CMCAAMLH-1588210928%7C7%7CvVersion%7C4.4.0,2020-04-23T01:42:08.874Z
2,deleted,overwrite,.webmd.com,AMCV_16AD4362526701720A490D45%40AdobeOrg,1585540135%7CMCIDTS%7C18376%7CMCMID%7C34376883476045475072043091102005006625%7CMCAAMLH-1588210928%7C7%7CMCAAMB-1588210928%7CRKhpRz8krg2tLO6pguXWp5olkAcUniQYPHaMWWgdJ3xzPWQmdj0y%7CvVersion%7C4.4.0,2020-04-23T01:42:08.876Z
2,added-or-changed,explicit,.webmd.com,AMCV_16AD4362526701720A490D45%40AdobeOrg,1585540135%7CMCIDTS%7C18376%7CMCMID%7C34376883476045475072043091102005006625%7CMCAAMLH-1588210928%7C7%7CMCAAMB-1588210928%7CRKhpRz8krg2tLO6pguXWp5olkAcUniQYPHaMWWgdJ3xzPWQmdj0y%7CvVersion%7C4.4.0,2020-04-23T01:42:08.877Z
2,added-or-changed,explicit,.webmd.com,AMCVS_16AD4362526701720A490D45%40AdobeOrg,1,2020-04-23T01:42:08.888Z
2,deleted,overwrite,.webmd.com,AMCV_16AD4362526701720A490D45%40AdobeOrg,1585540135%7CMCIDTS%7C18376%7CMCMID%7C34376883476045475072043091102005006625%7CMCAAMLH-1588210928%7C7%7CMCAAMB-1588210928%7CRKhpRz8krg2tLO6pguXWp5olkAcUniQYPHaMWWgdJ3xzPWQmdj0y%7CMCOPTOUT-1587613328s%7CNONE%7CvVersion%7C4.4.0,2020-04-23T01:42:08.891Z
2,added-or-changed,explicit,.webmd.com,AMCV_16AD4362526701720A490D45%40AdobeOrg,1585540135%7CMCIDTS%7C18376%7CMCMID%7C34376883476045475072043091102005006625%7CMCAAMLH-1588210928%7C7%7CMCAAMB-1588210928%7CRKhpRz8krg2tLO6pguXWp5olkAcUniQYPHaMWWgdJ3xzPWQmdj0y%7CMCOPTOUT-1587613328s%7CNONE%7CvVersion%7C4.4.0,2020-04-23T01:42:08.892Z
2,deleted,overwrite,.webmd.com,_fbp,fb.1.1587606127950.420393297,2020-04-23T01:42:08.925Z
2,added-or-changed,explicit,.webmd.com,_fbp,fb.1.1587606127950.420393297,2020-04-23T01:42:08.926Z
2,added-or-changed,explicit,.webmd.com,nls2,{%22i%22:1},2020-04-23T01:42:08.963Z
2,added-or-changed,explicit,.webmd.com,ads_sess,{%22pim%22:{%22c%22:%22pimc_1x%22}},2020-04-23T01:42:08.967Z
2,deleted,overwrite,.webmd.com,ads_sess,{%22pim%22:{%22c%22:%22pimc_1x%22%2C%22t%22:%22pimt_1587606128734x%22}},2020-04-23T01:42:08.968Z
2,added-or-changed,explicit,.webmd.com,ads_sess,{%22pim%22:{%22c%22:%22pimc_1x%22%2C%22t%22:%22pimt_1587606128734x%22}},2020-04-23T01:42:08.969Z
2,deleted,overwrite,.webmd.com,nls2,{%22a%22:0},2020-04-23T01:42:08.973Z
2,added-or-changed,explicit,.webmd.com,nls2,{%22a%22:0},2020-04-23T01:42:08.973Z
2,deleted,overwrite,.img.webmd.com,__cfduid,d9f8bac141e4992cbf555a9706ba18c201587606129,2020-04-23T01:42:09.235Z
2,added-or-changed,explicit,.img.webmd.com,__cfduid,d9f8bac141e4992cbf555a9706ba18c201587606129,2020-04-23T01:42:09.235Z
2,added-or-changed,explicit,www.webmd.com,GoogleAdServingTest,Good,2020-04-23T01:42:09.258Z
2,deleted,explicit,www.webmd.com,GoogleAdServingTest,Good,2020-04-23T01:42:09.259Z
2,deleted,overwrite,.img.webmd.com,__cfduid,dda66ea44b0195bec6d8d84ca99a2ce951587606129,2020-04-23T01:42:09.277Z
2,added-or-changed,explicit,.img.webmd.com,__cfduid,dda66ea44b0195bec6d8d84ca99a2ce951587606129,2020-04-23T01:42:09.278Z
2,added-or-changed,explicit,.webmd.com,s_ecid,MCMID%7C34376883476045475072043091102005006625,2020-04-23T01:42:09.340Z
2,added-or-changed,explicit,.webmd.com,turn,7692728270504759420|200423|y,2020-04-23T01:42:09.449Z
2,added-or-changed,explicit,.webmd.com,cto_write_test,testWrite,2020-04-23T01:42:09.457Z
2,deleted,explicit,.webmd.com,cto_write_test,testWrite,2020-04-23T01:42:09.459Z
2,deleted,overwrite,.webmd.com,mbox,check#true#1587606186|session#38f6428feff0463fbded95d7ae465d79#1587607986|PC#38f6428feff0463fbded95d7ae465d79.17_0#1588815730,2020-04-23T01:42:09.478Z
2,added-or-changed,explicit,.webmd.com,mbox,check#true#1587606186|session#38f6428feff0463fbded95d7ae465d79#1587607986|PC#38f6428feff0463fbded95d7ae465d79.17_0#1588815730,2020-04-23T01:42:09.478Z
2,added-or-changed,explicit,.webmd.com,lrid,33008fbc1a7546a9baafc65ba13768a2f52c5bf38ba54e7777317d2d449f5a23525a548f079a9e09|200423|y,2020-04-23T01:42:09.556Z
2,added-or-changed,explicit,.webmd.com,__gads,ID=33e87d802a00fdd2:T=1587606129:S=ALNI_MZrWlQRKzjdLrL3TCoyAhBcXX-zUw,2020-04-23T01:42:09.680Z
2,added-or-changed,explicit,www.webmd.com,_liChk,0.6101978285277362,2020-04-23T01:42:10.368Z
2,added-or-changed,explicit,.webmd.com,ck_consent,true,2020-04-23T01:42:12.245Z
2,added-or-changed,explicit,.webmd.com,RT,"""z=1&dm=webmd.com&si=z8quyv14bz&ss=k9c3p0g7&sl=0&tt=0""",2020-04-23T01:42:14.585Z
2,deleted,overwrite,.webmd.com,AMCV_16AD4362526701720A490D45%40AdobeOrg,1585540135%7CMCIDTS%7C18376%7CMCMID%7C34376883476045475072043091102005006625%7CMCAAMLH-1588210928%7C7%7CMCAAMB-1588210928%7CRKhpRz8krg2tLO6pguXWp5olkAcUniQYPHaMWWgdJ3xzPWQmdj0y%7CMCOPTOUT-1587613328s%7CNONE%7CMCAID%7CNONE%7CvVersion%7C4.4.0,2020-04-23T01:42:14.586Z
