visit_id,record_type,change_cause,host,name,value,time_stamp
3,added-or-changed,explicit,.media.net,visitor-id,2306089464971389000V10,2020-04-23T02:02:26.569Z
3,added-or-changed,explicit,.google.com,NID,203=eVK5SmfgHu30-DQCZ46akQ7NJnNDQygGLrr2XsiDVVrY127lL9PucVSNHT-5xRAMbeCI-CQr-lc_ia42eXiyr9aNxIEDw2Jxqd5JN76mps6EfVocTotXNfHJQ1RgYvrTXKSfmV6aYEN0UbsusLImKqTbA9Zux6-73pXk-gRv2E4,2020-04-23T02:02:27.876Z
3,deleted,overwrite,.google.com,NID,203=s-uMMAHST7QdGs40vL-DmHMvTVAIxWvIhUr2yAYNbiHLyQ3P1oOuqixXaIDEmVEiRydlgZwqxywlVXh0gPCnwx0IbqUDVqI8lofTgcRCsQT9z3nGr5MZP_dO7JWiXaaKybVa7WMAg4BUvffs4qdAmjBdiGhBzs8AnOAxDTcadBI,2020-04-23T02:02:27.879Z
3,added-or-changed,explicit,.google.com,NID,203=s-uMMAHST7QdGs40vL-DmHMvTVAIxWvIhUr2yAYNbiHLyQ3P1oOuqixXaIDEmVEiRydlgZwqxywlVXh0gPCnwx0IbqUDVqI8lofTgcRCsQT9z3nGr5MZP_dO7JWiXaaKybVa7WMAg4BUvffs4qdAmjBdiGhBzs8AnOAxDTcadBI,2020-04-23T02:02:27.879Z
3,deleted,overwrite,.google.com,NID,203=kJN3TrugdjOemyjO2hHadqba1ERDZliNAnk6ftFVWqpH3p5Yw9X3fG_XGaO6POvvBkGD5YbAn2hN-hcpLUlRxCTYVO-u579xeJ9f1ilHVn_HMsJ1h_6VFyWPxjlS-OS23p8aQmMA8-nHxfRtQy8YmErZsCX78UXORdlEcOKuUMQ,2020-04-23T02:02:27.882Z
3,added-or-changed,explicit,.google.com,NID,203=kJN3TrugdjOemyjO2hHadqba1ERDZliNAnk6ftFVWqpH3p5Yw9X3fG_XGaO6POvvBkGD5YbAn2hN-hcpLUlRxCTYVO-u579xeJ9f1ilHVn_HMsJ1h_6VFyWPxjlS-OS23p8aQmMA8-nHxfRtQy8YmErZsCX78UXORdlEcOKuUMQ,2020-04-23T02:02:27.884Z
3,added-or-changed,explicit,.scorecardresearch.com,UID,18569a31a11278a921a5dag1587607349,2020-04-23T02:02:29.708Z
3,added-or-changed,explicit,.scorecardresearch.com,UIDR,1587607349,2020-04-23T02:02:29.709Z
3,added-or-changed,explicit,.pay.google.com,_ga,GA1.3.1388051127.1587607350,2020-04-23T02:02:30.497Z
3,added-or-changed,explicit,.pay.google.com,_gid,GA1.3.88530442.1587607350,2020-04-23T02:02:30.499Z
3,added-or-changed,explicit,.pay.google.com,_gat_UA1168580691,1,2020-04-23T02:02:31.193Z
3,added-or-changed,explicit,news.google.com,OTZ,5421723_56_56__56_,2020-04-23T02:02:31.376Z
3,added-or-changed,explicit,.openx.net,i,e9731283-d4ce-0294-3182-0ca5ad4b2ca4|1587607351,2020-04-23T02:02:31.635Z
3,added-or-changed,explicit,.adnxs.com,uuid2,1030763232251136804,2020-04-23T02:02:31.647Z
3,added-or-changed,explicit,.bidswitch.net,tuuid,2455cf2c-c5f0-40fa-8351-ef3c6ecb5ef3,2020-04-23T02:02:31.664Z
3,added-or-changed,explicit,.bidswitch.net,c,1587607351,2020-04-23T02:02:31.665Z
3,added-or-changed,explicit,.bidswitch.net,tuuid_lu,1587607351,2020-04-23T02:02:31.665Z
3,added-or-changed,explicit,.dotomi.com,DotomiTest,7403e2e4d2511a9,2020-04-23T02:02:31.764Z
3,added-or-changed,explicit,.bluekai.com,bkdc,phx,2020-04-23T02:02:31.824Z
3,added-or-changed,explicit,.bluekai.com,bku,5LD99e4lGa8omALf,2020-04-23T02:02:31.824Z
3,added-or-changed,explicit,pay.google.com,OTZ,5421723_56_56__56_,2020-04-23T02:02:32.062Z
3,deleted,overwrite,.adnxs.com,uuid2,1030763232251136804,2020-04-23T02:02:32.368Z
3,added-or-changed,explicit,.adnxs.com,uuid2,1030763232251136804,2020-04-23T02:02:32.368Z
3,deleted,overwrite,.bidswitch.net,tuuid,2455cf2c-c5f0-40fa-8351-ef3c6ecb5ef3,2020-04-23T02:02:32.387Z
