visit_id,record_type,change_cause,host,name,value,time_stamp
2,added-or-changed,explicit,8343.global.siteimproveanalytics.io,siteimproveses,155e7718-a832-4da2-8e5f-d55a96684808,2020-04-23T02:00:46.112Z
2,added-or-changed,explicit,8343.global.siteimproveanalytics.io,AWSELB,79A3199D10510369DCF60AC124D33FFF155635892213FCE10CD68EF1D878A534CA035F101A06AF913F669E3E88F349387CC7349BA749EA0A197473BCEDBDD17E64D80E1EBF83D3D477F866E9905C6F39062AB18BCD,2020-04-23T02:00:46.112Z
2,added-or-changed,explicit,.bing.com,MUID,125B40BCFDF26A1810924E09FC706BF4,2020-04-23T02:01:34.024Z
2,added-or-changed,explicit,.bat.bing.com,MR,0,2020-04-23T02:01:34.024Z
2,added-or-changed,explicit,.bat.bing.com,MR2,0,2020-04-23T02:01:34.025Z
2,added-or-changed,explicit,.linkedin.com,li_sugr,ee56160c-3f55-4032-b61d-42cdd657e6e5,2020-04-23T02:01:34.136Z
2,added-or-changed,explicit,.ads.linkedin.com,lang,v=2&lang=en-us,2020-04-23T02:01:34.137Z
2,added-or-changed,explicit,.linkedin.com,lidc,"""b=VGST08:g=1681:u=1:i=1587607294:t=1587693694:s=AQEsHlHO242RF9MhpqoDLyKPehsQcGtw""",2020-04-23T02:01:34.137Z
2,added-or-changed,explicit,.doubleclick.net,test_cookie,CheckForPermission,2020-04-23T02:01:34.158Z
2,added-or-changed,explicit,.linkedin.com,UserMatchHistory,AQIU3KnEvL9P2QAAAXGkxNDKva5dUB3sCAC29CvEetfjKMkJ980frQ7u9YtMf3Ej5l4G47cS0XQ,2020-04-23T02:01:34.169Z
2,added-or-changed,explicit,.linkedin.com,lang,v=2&lang=en-us,2020-04-23T02:01:34.419Z
2,added-or-changed,explicit,.linkedin.com,bcookie,"""v=2&6e7932ad-f777-4ffd-8317-c9bbb970676a""",2020-04-23T02:01:34.420Z
2,added-or-changed,explicit,.www.linkedin.com,bscookie,"""v=1&20200423020134fb65006e-0db0-48ba-8893-630fe528cc9fAQGr3wk6fOICZoe_SqA0rwuCb1AfOr1G""",2020-04-23T02:01:34.421Z
2,added-or-changed,explicit,.linkedin.com,lissc,1,2020-04-23T02:01:34.421Z
2,added-or-changed,explicit,.adsrvr.org,TDID,da6e9e99-5e80-4adb-a3d5-bf00f0b3e888,2020-04-23T02:01:34.429Z
2,added-or-changed,explicit,.facebook.com,fr,0GwbInDku2uBJFsqD..BeoPb-...1.0.BeoPb-.,2020-04-23T02:01:34.474Z
2,added-or-changed,explicit,.adsymptotic.com,U,2ed13a4c1cd4529f3b9fd62b21fe49db,2020-04-23T02:01:34.566Z
2,added-or-changed,explicit,.adsrvr.org,TDCPM,CAEYBSgDMgsIkoy1sp_NszgQBUIWIhQIARIQCgxzdXBwbHl2ZW5kb3IQAVIVCgZhZGFwdHYSCwiSlLKFic2zOBAFUhUKBmdvb2dsZRILCJKUsoWJzbM4EAVSGQoKcmlnaHRtZWRpYRILCJKUsoWJzbM4EAVaB2s1czI4NTRgAQ..,2020-04-23T02:01:34.580Z
2,added-or-changed,explicit,.advertising.com,APID,UP5bf0b1bb-8506-11ea-805a-026f427c2a31,2020-04-23T02:01:34.713Z
2,added-or-changed,explicit,.acuityplatform.com,auid,503585486784,2020-04-23T02:01:34.722Z
2,added-or-changed,explicit,.yahoo.com,A3,d=AQABBP72oF4CEBXwcLno3nU4BpMtwJecmaAFEgEBAQFIol6qXgAAAAAA_SMAAA&S=AQAAAjswI1RDqeG-R9bUNk648Y0,2020-04-23T02:01:34.740Z
2,added-or-changed,explicit,.yahoo.com,B,a16csitfa1tnu&b=3&s=sp,2020-04-23T02:01:34.741Z
2,added-or-changed,explicit,.doubleclick.net,IDE,AHWqTUnx4B6LRjckqcINZAXGK6oKtex_T9k8RG9_3Q0zsi7KRd-Z6Om6JPWH_dQT,2020-04-23T02:01:34.752Z
2,deleted,explicit,.doubleclick.net,test_cookie,CheckForPermission,2020-04-23T02:01:34.753Z
2,deleted,overwrite,.adsrvr.org,TDCPM,CAESGQoKcmlnaHRtZWRpYRILCIjsjIeJzbM4EAUYBSABKAMyCwiSjLWyn82zOBAFQhYiFAgBEhAKDHN1cHBseXZlbmRvchABUhUKBmFkYXB0dhILCJKUsoWJzbM4EAVSFQoGZ29vZ2xlEgsIkpSyhYnNszgQBVIZCgpyaWdodG1lZGlhEgsIkpSyhYnNszgQBVoHazVzMjg1NGAB,2020-04-23T02:01:34.769Z
2,added-or-changed,explicit,.adsrvr.org,TDCPM,CAESGQoKcmlnaHRtZWRpYRILCIjsjIeJzbM4EAUYBSABKAMyCwiSjLWyn82zOBAFQhYiFAgBEhAKDHN1cHBseXZlbmRvchABUhUKBmFkYXB0dhILCJKUsoWJzbM4EAVSFQoGZ29vZ2xlEgsIkpSyhYnNszgQBVIZCgpyaWdodG1lZGlhEgsIkpSyhYnNszgQBVoHazVzMjg1NGAB,2020-04-23T02:01:34.770Z
2,deleted,overwrite,.adsrvr.org,TDCPM,CAESFQoGZ29vZ2xlEgsIooGih4nNszgQBRgFIAEoAzILCJKMtbKfzbM4EAVCFiIUCAESEAoMc3VwcGx5dmVuZG9yEAFSFQoGYWRhcHR2EgsIkpSyhYnNszgQBVIVCgZnb29nbGUSCwiSlLKFic2zOBAFUhkKCnJpZ2h0bWVkaWESCwiSlLKFic2zOBAFWgdrNXMyODU0YAE.,2020-04-23T02:01:34.774Z
2,added-or-changed,explicit,.adsrvr.org,TDCPM,CAESFQoGZ29vZ2xlEgsIooGih4nNszgQBRgFIAEoAzILCJKMtbKfzbM4EAVCFiIUCAESEAoMc3VwcGx5dmVuZG9yEAFSFQoGYWRhcHR2EgsIkpSyhYnNszgQBVIVCgZnb29nbGUSCwiSlLKFic2zOBAFUhkKCnJpZ2h0bWVkaWESCwiSlLKFic2zOBAFWgdrNXMyODU0YAE.,2020-04-23T02:01:34.775Z
2,added-or-changed,explicit,.analytics.yahoo.com,IDSYNC,1769~1qyq,2020-04-23T02:01:34.806Z
2,added-or-changed,explicit,.yahoo.com,APID,UP5bf0b1bb-8506-11ea-805a-026f427c2a31,2020-04-23T02:01:34.806Z
2,added-or-changed,explicit,.yahoo.com,APIDTS,1587607294,2020-04-23T02:01:34.807Z
2,deleted,overwrite,.yahoo.com,A3,d=AQABBP72oF4CEBXwcLno3nU4BpMtwJecmaAFEgEBAQFIol6qXgAAAAAA_SMAAAcI_vagXpecmaA&S=AQAAAlWH2joxLnTOJ8fF3V6Iur0,2020-04-23T02:01:34.808Z
2,added-or-changed,explicit,.yahoo.com,A3,d=AQABBP72oF4CEBXwcLno3nU4BpMtwJecmaAFEgEBAQFIol6qXgAAAAAA_SMAAAcI_vagXpecmaA&S=AQAAAlWH2joxLnTOJ8fF3V6Iur0,2020-04-23T02:01:34.808Z
2,added-or-changed,explicit,.youtube.com,VISITOR_INFO1_LIVE,HyP4JotKabA,2020-04-23T02:02:01.168Z
2,added-or-changed,explicit,.youtube.com,YSC,ghd0025n9vA,2020-04-23T02:02:01.169Z
2,added-or-changed,explicit,.youtube.com,GPS,1,2020-04-23T02:02:01.169Z
2,deleted,overwrite,.youtube.com,VISITOR_INFO1_LIVE,u72lzJvEp2w,2020-04-23T02:02:01.237Z
2,added-or-changed,explicit,.youtube.com,VISITOR_INFO1_LIVE,u72lzJvEp2w,2020-04-23T02:02:01.238Z
2,deleted,overwrite,.youtube.com,YSC,mYG_D1cZJ08,2020-04-23T02:02:01.239Z
2,added-or-changed,explicit,.youtube.com,YSC,mYG_D1cZJ08,2020-04-23T02:02:01.239Z
2,deleted,overwrite,.youtube.com,VISITOR_INFO1_LIVE,AFDIlY2ArHU,2020-04-23T02:02:01.309Z
2,added-or-changed,explicit,.youtube.com,VISITOR_INFO1_LIVE,AFDIlY2ArHU,2020-04-23T02:02:01.310Z
2,deleted,overwrite,.youtube.com,YSC,O1CvbsQrvZs,2020-04-23T02:02:01.310Z
2,added-or-changed,explicit,.youtube.com,YSC,O1CvbsQrvZs,2020-04-23T02:02:01.311Z
